group_id,classification,risk,id,hos,system_id,thing_id,thing_token_present,has_real_data,last_seen,decision,confidence,reason
Can Serra (L1)-HOS079,SYNC_CONFLICT,CRITICAL,Can Serra (L1)-HOS079,HOS079,S22,i6V1cozqMpg_lAM6iNnJTVuF5mEzKrQEjfCYtBi7VsM,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Can Serra (L1)-HOS079,SYNC_CONFLICT,CRITICAL,Can Serra (L1)-HOS079,HOS079,S22,zEuqzY1_aVHfndGQSc7v_Rg6z_MGYzG9b3ylvspsejU,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Torrassa (L1)-HOS076,SYNC_CONFLICT,CRITICAL,Torrassa (L1)-HOS076,HOS076,S22,rxI2_prjin49FKPQKwPKNkzN8Lid9QjQphHUfhIItNs,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Torrassa (L1)-HOS076,SYNC_CONFLICT,CRITICAL,Torrassa (L1)-HOS076,HOS076,S22,N6FoUq9iF2GaHTcgz1jUGF5kLMDSBcX90LXx2qxRh5g,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Avinguda Carrilet (L1)-HOS082,SYNC_CONFLICT,CRITICAL,Avinguda Carrilet (L1)-HOS082,HOS082,S22,LVA92Sa59tbLE7-bX1KP0J13kzKqV5PiGQLxSima0Os,True,True,2026-06-21T19:06:11.310Z,KEEP,HIGH,unico sensor con datos reales
Avinguda Carrilet (L1)-HOS082,SYNC_CONFLICT,CRITICAL,Avinguda Carrilet (L1)-HOS082,HOS082,S22,xZpO7-I8_HxJ99eXb4tXeIS6IsqhTyZEAyQnWaBoGFA,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Hospital General de L'Hospitalet-HOS032,SYNC_CONFLICT,CRITICAL,Hospital General de L'Hospitalet-HOS032,HOSPITAL,S22,hAY-YDmdEVvKSbJuBGvBZ8vNX-dC1Ki4gLINTJ2SA_Q,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Hospital General de L'Hospitalet-HOS032,SYNC_CONFLICT,CRITICAL,Hospital General de L'Hospitalet-HOS032,HOS032,S22,MW_5j0IjgAP8tJtvvQT398F6Nuel4RWHpS-JkztWF6o,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Collblanc (L5)-HOS075,SYNC_CONFLICT,CRITICAL,Collblanc (L5)-HOS075,HOS075,S22,jY-13mHxzxEjDklffoXlWFbrkQfYHRCxWiYM_93zF6I,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Collblanc (L5)-HOS075,SYNC_CONFLICT,CRITICAL,Collblanc (L5)-HOS075,HOS075,S22,PjIAxcJ4yHaQMO4-DBnEo1f-onPKyBepAbwYyansZVU,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Florida (L1)-HOS077,SYNC_CONFLICT,CRITICAL,Florida (L1)-HOS077,HOS077,S22,6GZgZTAwPRWdJ6InU68lUdUutf_2brMg3sgIRXyiZz0,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
Florida (L1)-HOS077,SYNC_CONFLICT,CRITICAL,Florida (L1)-HOS077,HOS077,S22,bKBN8WoiBR9K3i2oqNKzBDV1PcsiiPV-yqfWrdCl4xo,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
Centre comercial Gran Via 2-HOS093,SYNC_CONFLICT,CRITICAL,Centre comercial Gran Via 2-HOS093,HOS093,S22,xTwgYESR85zEEqCuHeta0Q_to2E_2OBMBaabcsCVjRc,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Centre comercial Gran Via 2-HOS093,SYNC_CONFLICT,CRITICAL,Centre comercial Gran Via 2-HOS093,HOS093,S22,1sssl26tcHBmq9AhOIk0uAIRHgOjzNHLPMTLCd8jHQs,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Residència Collblanc Companys Socials-HOS138,SYNC_CONFLICT,CRITICAL,Residència Collblanc Companys Socials-HOS138,HOS138,S22,GHnKJBRn4NfhUPGdZIW2jsIYz3Ia1OCuf8M3cPyzB9s,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Residència Collblanc Companys Socials-HOS138,SYNC_CONFLICT,CRITICAL,Residència Collblanc Companys Socials-HOS138,HOS138,S22,nt538PsA7V_POiex5JgMt1j36NDb_WU9gOVHM9S5Efw,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Institut Bellvitge-HOS143,SYNC_CONFLICT,CRITICAL,Institut Bellvitge-HOS143,HOS143,S22,0_q1-J9lPbUJuVTK1LqriL5z_E7AlOvMOBoArEObMvw,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Institut Bellvitge-HOS143,SYNC_CONFLICT,CRITICAL,Institut Bellvitge-HOS143,HOS143,S22,6N_X7em9ir0cZY-rSD_steHkfQ-up5_w5zdrug8qqdM,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Institut Can Vilumara-HOS153,SYNC_CONFLICT,CRITICAL,Institut Can Vilumara-HOS153,HOS153,S22,RaUvzmUo615Lw-JN_oqS2278Ff9x266lE4GpfBQw1HI,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Institut Can Vilumara-HOS153,SYNC_CONFLICT,CRITICAL,Institut Can Vilumara-HOS153,HOS153,S22,k0HLmpgsLMB1p-j1R3y5M6dMQaLZnoNhPuIXbYQ-95Y,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Area de Benestar social-HOS028,SYNC_CONFLICT,CRITICAL,Area de Benestar social-HOS028,HOS028,S22,ehvk4rMwv-5SINU7pdU6h73KHNpHPeOW5grmSBZThl0,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Area de Benestar social-HOS028,SYNC_CONFLICT,CRITICAL,Area de Benestar social-HOS028,HOS028,S22,mhj2e57MfGF6FHHvHDWKr0hvD7gVVDlRxi9YVuiVgvE,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos reales verificados
Escola Prat de la Manta-HOS063,SYNC_CONFLICT,CRITICAL,Escola Prat de la Manta-HOS063,HOS063,S22,FI6zNPJm4LqxwriW-bjr0s1ZX0wVoOMG-Ws6mS7AGxo,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
Escola Prat de la Manta-HOS063,SYNC_CONFLICT,CRITICAL,Escola Prat de la Manta-HOS063,HOS063,S22,H-W89ddBkNF43YxlyKipgJXVxLkHUTdIFdzq67rwIqs,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
ID0200J23007500383,SYNC_CONFLICT,CRITICAL,ID0200J23007500383,,SIP,vIPcd09Slnxbg8EKgBBk-4Qth5ujMtKUrHi_wLBp3A0,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
ID0200J23007500383,SYNC_CONFLICT,CRITICAL,ID0200J23007500383,,SIP,vAevJXnZ5ouufaT_-dOLYHzyFOLCFILQlW7Z2cjsrUo,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
ID0200J23007500331,SYNC_CONFLICT,CRITICAL,ID0200J23007500331,,SIP,Sc7jfzvemsN17_Nu8m5AFszsP4fRyAH67NhYzg8J7Ig,True,True,2026-06-21T19:16:21.350Z,MANUAL_REVIEW,LOW,varios activos con datos recientes (diff 13d si disponible)
ID0200J23007500331,SYNC_CONFLICT,CRITICAL,ID0200J23007500331,,SIP,yTNaXQH7Pp8rwNyvVCqeSss-yASI260y0-0omMVRFag,True,True,2026-06-08T12:32:01.993Z,MANUAL_REVIEW,LOW,varios activos con datos recientes (diff 13d si disponible)
ID0200J23007500191,SYNC_CONFLICT,CRITICAL,ID0200J23007500191,,SIP,kgofkTNNmlmBN0HwACexHA_U-QngU5pUq1VHwdEUITk,True,True,2026-06-14T08:45:55.706Z,KEEP,HIGH,unico sensor con datos reales
ID0200J23007500191,SYNC_CONFLICT,CRITICAL,ID0200J23007500191,,SIP,oJYzRibnvWxfHHX5kTlUPbuy1tOGMBCeXHs7F4K6LVs,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
ID0200J23007500415,SYNC_CONFLICT,CRITICAL,ID0200J23007500415,,SIP,QTqqQcXSxTi9YVe4X7R1ollD7f2qAJ3GmLSpfTsVJBI,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
ID0200J23007500415,SYNC_CONFLICT,CRITICAL,ID0200J23007500415,,SIP,nfwdL2k79K5_5ni-Dqvo08bTmW6kfgAg5ptab1pkWT8,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
HOS013|S22,REPLACE_CANDIDATE,HIGH,HOS013 CGG Sanfeliu,HOS013,S22,8ldejb8scyl8DcZgdhgQRk1V39nFa-JW5m0VyRvxJWo,True,True,2026-06-21T19:06:13.143Z,KEEP,HIGH,sensor activo con datos
HOS013|S22,REPLACE_CANDIDATE,HIGH,CGG Sanfeliu-HOS013,HOS013,S22,Dwl1aiYqrqz-mX4zXXLrU_Dgb4LYQqWzNUGWx2fh_w8,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS013|S22,REPLACE_CANDIDATE,HIGH,Centre de Rehabilitació Rambla Marina i Servei de Proves - Institut Català de la Salut (dte. VI)-HOS013,HOS013,S22,3GfgwUz-CLGZMxVlWNjKwVf7F3Qrhftk95yBbRKd-T0,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS013|S22,REPLACE_CANDIDATE,HIGH,Centre d'Atenció Primària Rb.Marina (dte. VI)-HOS013,HOS013,S22,OxG0-oMRB0EuRvEHaLNiXQ4U2hELBi8bpG3YcYolxuk,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS001|S04,REPLACE_CANDIDATE,HIGH,HOS001,HOS001,S04,pxcYdUW-fiwwiH1cBRVDbd9DXuoNZrdBgZyN7iDGVYc,True,True,2026-06-21T18:53:55.000Z,KEEP,HIGH,sensor activo con datos
HOS001|S04,REPLACE_CANDIDATE,HIGH,HOS001-S04-01,HOS001,S04,4NjJd3s00c8O0zOiXGQ3dj0G69b0fEWArqKiO6WR1zU,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS001|S04,REPLACE_CANDIDATE,HIGH,Aj L'H-Casa Consistorial-HOS001,HOS001,S04,WMVijobmh_N0kzzO0tYC99NBt4V6Lk4BYg_dJtv_HW8,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS152|S22,REPLACE_CANDIDATE,HIGH,HOS152 Institut Torras i Bages,HOS152,S22,eRTsfIjVtuyuFvEGaXxxOjFu-6frvqLl5vZLrB4iHmc,True,True,2026-06-21T19:06:06.889Z,KEEP,HIGH,sensor activo con datos
HOS152|S22,REPLACE_CANDIDATE,HIGH,Institut Torras i Bages - HOS152,HOS152,S22,O94kfECJCXLblwxnemlDiqubhDmSBFCDb1ld-jKxoWM,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS152|S22,REPLACE_CANDIDATE,HIGH,Institut Torras i Bages-HOS152,HOS152,S22,GpkuyHQjLrJfrr6F9NSr9QVMUhmYFjo8CqOhA8ghAkE,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS118|S22,REPLACE_CANDIDATE,HIGH,HOS118 CGG la Ermita,HOS118,S22,GmWpB1wUNrsFoCWyLO2K7MDIh5EutvXYL3JfABlcwog,True,True,2026-06-21T19:06:01.507Z,KEEP,HIGH,sensor activo con datos
HOS118|S22,REPLACE_CANDIDATE,HIGH,CGG la Ermita - HOS118,HOS118,S22,ClkXdU9rseNCOkSXfD8HODG1Axg6V6ZlxMWpm6y9zF0,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS118|S22,REPLACE_CANDIDATE,HIGH,Mercat Bellvitge-HOS118,HOS118,S22,AS8_bHCHGttdludlV4AMAvVP901dw-6h84PLRHwFpqg,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS127|S22,REPLACE_CANDIDATE,HIGH,HOS127 Museu Can Riera,HOS127,S22,k8Q6gyE26IvkD-akoLlloF2PvXbf_n20pPANR21pZ4E,True,True,2026-06-21T19:06:16.690Z,KEEP,HIGH,sensor activo con datos
HOS127|S22,REPLACE_CANDIDATE,HIGH,Museu Can Riera - HOS127,HOS127,S22,txF9D6j7ovOhaovPlyVqirU0Xo8I4Cs8Jqvnbfy8PLY,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS127|S22,REPLACE_CANDIDATE,HIGH,Museu de L'Hospitalet - Can Riera-HOS127,HOS127,S22,Ii_30YPrEZCs9Fd3n5HHlgKcIJzsUefDO8oNh5mrtgY,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS136|S22,REPLACE_CANDIDATE,HIGH,HOS136 Residencia Els Alps,HOS136,S22,Sk4Hb8WO9Udshz6t41CvtNWqk9xyjWYEzPy6e64u-NA,True,True,2026-06-21T19:06:13.073Z,KEEP,HIGH,sensor activo con datos
HOS136|S22,REPLACE_CANDIDATE,HIGH,Residencia Els Alps - HOS136,HOS136,S22,PaG8c6ZPGk1l5EjJWVs8agUZRD-e6J-teBTlxH1AZpg,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS136|S22,REPLACE_CANDIDATE,HIGH,Residencia Els Alps-HOS136,HOS136,S22,6TLrLGHINcKvr6lkW12srAbSpQwyUqoDAgto62aKz38,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS099|S22,REPLACE_CANDIDATE,HIGH,HOS099 Esc. Br. Patufet,HOS099,S22,ObrmI6z-eTOgLfWqaFFs4nNV18xX5hePrX8hP_qM8B0,True,True,2026-06-21T19:06:10.513Z,KEEP,HIGH,sensor activo con datos
HOS099|S22,REPLACE_CANDIDATE,HIGH,Esc. Br. Patufet - HOS099,HOS099,S22,wUR4pmSRl96dgsKaSVfzcMNFgUaer5VZwDLcbHMKGao,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS099|S22,REPLACE_CANDIDATE,HIGH,Escola Bressol Patufet-HOS099,HOS099,S22,botRztmETQ8Ulywa48RReFHqJ5MrNNLIZ0jltNcWCO4,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS056|S22,REPLACE_CANDIDATE,HIGH,HOS056 Esc. Patufet Sant Jordi,HOS056,S22,UUXcF3TYyNnEWirkyvt1uL-GGr_GBaob4xWqx2NmZNg,True,True,2026-06-21T19:06:19.448Z,KEEP,HIGH,sensor activo con datos
HOS056|S22,REPLACE_CANDIDATE,HIGH,Esc. Patufet Sant Jordi - HOS056,HOS056,S22,fhwFSX6F8l_T4zHOAraNaXO_wxQjgqd5x-qaOZyv0lc,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS056|S22,REPLACE_CANDIDATE,HIGH,Escola Patufet Sant Jordi-HOS056,HOS056,S22,SmFXVLvd6qBOdfPaW_YnOD4Qj40-Toheim-JzrZQzVQ,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS007|S22,REPLACE_CANDIDATE,HIGH,HOS007 Biblioteca Can Sumarro,HOS007,S22,o6TTg2fcxvfnIiduGWAcweyZtANtP3EWeMChw_VoWig,True,True,2026-06-21T19:06:17.461Z,KEEP,HIGH,sensor activo con datos
HOS007|S22,REPLACE_CANDIDATE,HIGH,Biblioteca Can Sumarro - HOS007,HOS007,S22,rgB1KOmuYh5y565DY7Y1WGVnuilmPLIpFbJWigHwRnc,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS007|S22,REPLACE_CANDIDATE,HIGH,Biblioteca Can Sumarro-HOS007,HOS007,S22,4tUqBOs_fZIjbMi61g5nWgMBe-vau_XWlMQ065z7wj0,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS058|S22,REPLACE_CANDIDATE,HIGH,HOS058 Esc. Pau Sans,HOS058,S22,TExZ88T612LrMFFLtsAF1bc7e_7W87qCtxxeMK02pL8,True,True,2026-06-21T19:06:02.222Z,KEEP,HIGH,sensor activo con datos
HOS058|S22,REPLACE_CANDIDATE,HIGH,Esc. Pau Sans - HOS058,HOS058,S22,FRMBwICMipgc3xHwvEc4SZBuU2_-3IdeUNQAb0MWrv4,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS058|S22,REPLACE_CANDIDATE,HIGH,Escola Pau Sans-HOS058,HOS058,S22,X0dPEmB_9SeTlXPxRrkqymwt6VI73-IqE44rb3lx7J0,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS005|S22,REPLACE_CANDIDATE,HIGH,HOS005 Edificio Cobalt,HOS005,S22,2lbpvho4hSupLjAnM7mVtILADjlCAwG4VE5ax8vu8xw,True,True,2026-06-21T19:06:19.181Z,KEEP,HIGH,sensor activo con datos
HOS005|S22,REPLACE_CANDIDATE,HIGH,Edificio Cobalt-HOS005,HOS005,S22,no1SvN-afpxp2P3BRGs7U2tRDDmvco7pJ0NyMN1Eonw,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS005|S22,REPLACE_CANDIDATE,HIGH,Edificio Cobalt (archivo municipal)-HOS005,HOS005,S22,DTbNaDtCeiDa8pkaavaTDroeEqPjN0DJ-H7ph6o3T4A,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS069|S22,REPLACE_CANDIDATE,HIGH,HOS069 Ca n'Olivé,HOS069,S22,RT8K7p08i-8BgKAp-jfC6BbbIYTMLN7bq3RcWQdt37o,True,True,2026-06-21T19:06:09.726Z,KEEP,HIGH,sensor activo con datos
HOS069|S22,REPLACE_CANDIDATE,HIGH,Ca n'Olivé - HOS069,HOS069,S22,MO-vyYHWg_ENwBTL00joSBVIHokOpjZwqi5O2QgQMvo,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS069|S22,REPLACE_CANDIDATE,HIGH,Ca n'Olivé-HOS069,HOS069,S22,jr_tmwwbANyYUOKmUG72LEPxaDyit19d83H4XrpeNk0,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS125|S22,REPLACE_CANDIDATE,HIGH,HOS125 Museu Casa Espanya,HOS125,S22,Us8qBfTaDqzIVokrcEVuPJmcnud7qJp2cgbpdTYV5Uk,True,True,2026-06-21T19:06:01.850Z,KEEP,HIGH,sensor activo con datos
HOS125|S22,REPLACE_CANDIDATE,HIGH,Museu Casa Espanya - HOS125,HOS125,S22,qZFWGY2CSFs_TnQBNh_1iupqD9b-nny8YjeRXYlvigg,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS125|S22,REPLACE_CANDIDATE,HIGH,Museu de L'Hospitalet - Casa Espanya-HOS125,HOS125,S22,r_ZkLCQS5X2B29mR2Uh66bWKzasawEGPyajRmgEb2OM,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS012|S22,REPLACE_CANDIDATE,HIGH,HOS012 Cement. Mun. L'Hospitalet,HOS012,S22,WCCXdQjEgcb3J8LIvlGKrHAChzxQTsQ4rrfsjddYgxU,True,True,2026-06-21T19:06:06.340Z,KEEP,HIGH,sensor activo con datos
HOS012|S22,REPLACE_CANDIDATE,HIGH,Cement. Mun. L'Hospitalet - HOS012,HOS012,S22,WwiLAGrvMKy4DNGIZa5KliTOdAs0H2UOzdkV1Ni9uS8,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS012|S22,REPLACE_CANDIDATE,HIGH,Cementerio Municipal L'Hospitalet-HOS012,HOS012,S22,5Mmoe1KLxexk4XL7ubslmx8ohhMJF_X9K-pih_YAIKc,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS153|S22,REPLACE_CANDIDATE,HIGH,HOS153 Institut Can Vilumara,HOS153,S22,eum45HkhmAzOl17fUJjFRNZO6fHNdIOpu-AvrAKW9bo,True,True,2026-06-21T19:06:10.449Z,KEEP,HIGH,sensor activo con datos
HOS153|S22,REPLACE_CANDIDATE,HIGH,Institut Can Vilumara-HOS153,HOS153,S22,RaUvzmUo615Lw-JN_oqS2278Ff9x266lE4GpfBQw1HI,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS153|S22,REPLACE_CANDIDATE,HIGH,Institut Can Vilumara-HOS153,HOS153,S22,k0HLmpgsLMB1p-j1R3y5M6dMQaLZnoNhPuIXbYQ-95Y,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS003|S22,REPLACE_CANDIDATE,HIGH,HOS003 Aj L'H-Ed. Girona,HOS003,S22,5rwJWu4AA0FSgk70wKKdlDR_mINYFAUO7uFy3Mpvo9k,True,True,2026-06-21T19:06:02.173Z,KEEP,HIGH,sensor activo con datos
HOS003|S22,REPLACE_CANDIDATE,HIGH,Aj L'H-Ed. Girona - HOS003,HOS003,S22,ZKkrlp_w8k56MZmK0fwguyJPj5SxPJ65ISM93FnMV9c,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS003|S22,REPLACE_CANDIDATE,HIGH,Ajuntament de L'Hospitalet - Ed. Girona-HOS003,HOS003,S22,E10g0f9LKm_iRDVb5wqZKOWDIRE-XKCBSRmes3eZNe0,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS097|S22,REPLACE_CANDIDATE,HIGH,HOS097 Esc. Br. Garabatos,HOS097,S22,DbtIFZr2ag62_5tKRoMzoK-2aQpizPxO0tcydk6nTeY,True,True,2026-06-21T19:06:21.446Z,KEEP,HIGH,sensor activo con datos
HOS097|S22,REPLACE_CANDIDATE,HIGH,Esc. Br. Garabatos-HOS097,HOS097,S22,JlpqsC6GBerP9tE4gKwRus0KgXmhus5NNg5pCVK945o,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS097|S22,REPLACE_CANDIDATE,HIGH,Escola Bressol Garabatos-HOS097,HOS097,S22,XyRzr8EaffTD7QNm33_FghaB5_rrZROVSjk52KKWLgc,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS068|S22,REPLACE_CANDIDATE,HIGH,HOS068 Palauet Can Buxeres,HOS068,S22,CWWGoVfNxxUWnmfZhJizMp-8spcsHhkJmKIPqS6fpSg,True,True,2026-06-21T19:06:01.863Z,KEEP,HIGH,sensor activo con datos
HOS068|S22,REPLACE_CANDIDATE,HIGH,Palauet Can Buxeres - HOS068,HOS068,S22,qyOuA1_EHP5laR9YoGz_f7RYVQRqxPJqsnXQlURJ6tU,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS068|S22,REPLACE_CANDIDATE,HIGH,Palauet Can Buxeres-HOS068,HOS068,S22,PycbpLteTR1wY6df6ddxPv3-CryMQRix6A8SEr7dE9A,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS004|S22,REPLACE_CANDIDATE,HIGH,HOS004 CEMFO,HOS004,S22,pi4nHPDNi7HrjPf9pnlwsB02-kCBKRU-1qhE7S17b08,True,True,2026-06-21T19:06:01.444Z,KEEP,HIGH,sensor activo con datos
HOS004|S22,REPLACE_CANDIDATE,HIGH,CEMFO - HOS004,HOS004,S22,UHmTi6_9ZJKq3I5MgCUhh_hhN3ypHYevHCd-0xvBWQY,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS004|S22,REPLACE_CANDIDATE,HIGH,CEMFO-HOS004,HOS004,S22,fVTfgyGVdVUtZwQ87xWzmAYS9BtGeWr0n-S-9cPMsA0,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS002|S22,REPLACE_CANDIDATE,HIGH,HOS002 Aj L'H-Ed. Migdia,HOS002,S22,-L0gWEUk47Nz3DEh-eRqcUqNzEv5TsfhEbwzkXZxizA,True,True,2026-06-21T19:06:02.221Z,KEEP,HIGH,sensor activo con datos
HOS002|S22,REPLACE_CANDIDATE,HIGH,Aj L'H-Ed. Migdia - HOS002,HOS002,S22,iSYlksb7ygeK_Vqv2b4I4qtY2KPOya_EwcfgdDYGPKw,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS002|S22,REPLACE_CANDIDATE,HIGH,Ajuntament de L'Hospitalet - Ed. Migdia-HOS002,HOS002,S22,wet0gzgKyFkJ4NTznGH-anlG46ubqJTZdYxnXaKnZxI,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS123|S22,REPLACE_CANDIDATE,HIGH,HOS123 CGG Provençana,HOS123,S22,IHYatGEcld9cEABUywt8eNj-phq5B0Lki_vAQFE_EPc,True,True,2026-06-21T19:06:08.971Z,KEEP,HIGH,sensor activo con datos
HOS123|S22,REPLACE_CANDIDATE,HIGH,CGG Provençana - HOS123,HOS123,S22,opMfszLm2-Zkd7RdAHJvXyVPThJcx7W70u9GdGkwibY,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS123|S22,REPLACE_CANDIDATE,HIGH,Mercat del Centre-HOS123,HOS123,S22,egY03d5PxymW9NlrP3HVjSZVIU1f9QBqj1C9VHXfEak,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS147|S22,REPLACE_CANDIDATE,HIGH,HOS147 Institut Mercè Rodoreda,HOS147,S22,KlEuLdnDVx2A3A4BZsuFoaYd3Nx6rEV1S1c-5uzqcNk,True,True,2026-06-21T19:06:06.332Z,KEEP,HIGH,sensor activo con datos
HOS147|S22,REPLACE_CANDIDATE,HIGH,Institut Mercè Rodoreda - HOS147,HOS147,S22,xqY9SBa3cI05MPC8VnbBtm_1KlIiWYtg9wamzXAp5hI,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS147|S22,REPLACE_CANDIDATE,HIGH,Institut Mercè Rodoreda-HOS147,HOS147,S22,weeR9bqBJ0Kv4_PQQDjxfXp89I4mJucUVE7XEZnGPOo,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS049|S22,REPLACE_CANDIDATE,HIGH,HOS049 Esc. La Marina,HOS049,S22,KU2dlbJSupV5RLodHcDLek3TWDRqSbPHyMi_fxxlv2E,True,True,2026-06-21T19:06:05.867Z,KEEP,HIGH,sensor activo con datos
HOS049|S22,REPLACE_CANDIDATE,HIGH,Esc. La Marina - HOS049,HOS049,S22,pgOCOi3SDkmcd4jGe1F7pQwIJTEmQf-ZZQP-CYlxH9E,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS049|S22,REPLACE_CANDIDATE,HIGH,Escola La Marina-HOS049,HOS049,S22,N5SIhZKdojNXBA2AbDd8hzZ6uDvHopHQoUpIGPlRjIU,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS139|S22,REPLACE_CANDIDATE,HIGH,HOS139 Esc. Rest. El Repartidor,HOS139,S22,ZKn_pYM4KLwyiTZuEOOeheN7LcA7tC6zkXlRfzMOmu8,True,True,2026-06-21T19:06:18.753Z,KEEP,HIGH,sensor activo con datos
HOS139|S22,REPLACE_CANDIDATE,HIGH,Esc. Rest. El Repartidor - HOS139,HOS139,S22,40jAFe7hfJZp7au_r2FQZdL6trpIPi3KELJH01qkPb8,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
HOS139|S22,REPLACE_CANDIDATE,HIGH,Escola restaurant El Repartidor / Tragaluz - El Llindar-HOS139,HOS139,S22,0XdYIggv27QmbPHHbqQvOphuRyD_7naiingsQ5kqA9Q,True,False,,MARK_LEGACY,HIGH,sensor inactivo/sustituido
