sensor_id,thing_id,thing_token,hos,building_found,building_name,system_id,system_name,district_name,neighborhood,lat,lon,thing_status,resource_detected,last_timestamp,last_value,has_real_value,timestamp_status,days_since_last_data,active_status,issues,api_error
Can Vidalet (L5)-HOS080,T9KwOtRR1CAz0pjTLGvzQQO71W5jLczzKuTO2Z7Yjlk,V4QddFqJxFPxzBG0nwBSZvQR9vAJny9ZfaW224W_7no,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Can Serra (L1)-HOS079,i6V1cozqMpg_lAM6iNnJTVuF5mEzKrQEjfCYtBi7VsM,F_qi67DN_NRGMuYtKkEp2WM1MxGxss8hZ87qaUpSJyc,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Torrassa (L1)-HOS076,rxI2_prjin49FKPQKwPKNkzN8Lid9QjQphHUfhIItNs,UoEVCniOlsm66SpPNMQL-SfWs3n2DtaRPlx6tdwoOZ0,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Hospital de Bellvitge (L1)-HOS084,7Ubsuwjsy0zlpqfdd9Ny9K6xT9UPgpejEaFquFIbwY0,dTOesPpkIhikntXAonhjhViqiHJDetyrBZnkpJD580w,HOSPITAL,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS013 CGG Sanfeliu,8ldejb8scyl8DcZgdhgQRk1V39nFa-JW5m0VyRvxJWo,PKFxKVFVxWYgxVytv8t_5g5WgmP0q-iSeDjHcnXeYh0,HOS013,True,HOS013 CGG Sanfeliu,S22,TRANSPORTE PUBLICO,Distrito III,Granvia Sud,41.353829843124004,2.112985413394325,VALID,next_time_ferrocarril,2026-06-20T15:26:14.450Z,331,True,OK,0.01,ACTIVE_24H,MISSING_COORDS,
HOS038 Esc. Busquets i Punset,yOtWrTuh1tkCSCdJ0gMEHkzCE7xAEjVEZcvjM9olhGY,eVorLt0J08qk7Pt-W3hJoi6sTJTHHrLd2HtEJQ9VPck,HOS038,True,HOS038 Esc. Busquets i Punset,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36310548113534,2.0966734257125696,VALID,next_time_ferrocarril,2026-06-20T15:26:07.517Z,331,True,OK,0.01,ACTIVE_24H,MISSING_COORDS,
Sant Josep-HOS089,rBRDHbWTOfZD1jYmKfC5-FR8MPFYCfhVL8STgQtdmho,2liLbTPDWvbeKz0ts98iFMGa1rVLknJ3VSDb1LV_Jas,HOS089,True,Sant Josep-HOS089,S22,TRANSPORTE PUBLICO,Distrito I,Sant Josep,41.362574237806555,2.1068747518447326,VALID,next_time_ferrocarril,2026-06-20T15:26:23.464Z,331,True,OK,0.01,ACTIVE_24H,,
Pubilla Cases (L5)-HOS085,UIi7XCUR96oR4wFgfDK9lZIcEUk7Cq6KcRpBzJcwGfY,LESJy7RYeV5NYNRyvycBtTk6rm5SM4w5xpa7Do4hLWA,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Centre comercial Gran Via 2-HOS093,xTwgYESR85zEEqCuHeta0Q_to2E_2OBMBaabcsCVjRc,6vb2DI7mbIY136-8t8XTzxebljmV-0W5GXPM72qZ32c,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
HOS063 Esc. Prat de la Manta,mh8-6lOsvAKO36_J-a69h8u1GKUXtuxWbhSLIRuCBrU,OzquhUquSgRu7g-18m4LmvckzRl4q6xFSwHOR836bZo,HOS063,True,HOS063 Esc. Prat de la Manta,S22,TRANSPORTE PUBLICO,Distrito III,Santa Eulàlia,41.359986821232674,2.127480352699837,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
HOS096 Esc. Br. Nova Fortuny,yuhKVpa_zsQkZWKqL23MgJ1Ex4U4YspqwNWGMif3rMg,1mIntHZPydORpcvymc4y7OxJ9O6athA__xNM8yJ7Pww,HOS096,True,HOS096 Esc. Br. Nova Fortuny,S22,TRANSPORTE PUBLICO,Distrito II,Collblanc,41.37545458852764,2.122055483384039,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Institut Jaume Botey - HOS154,PIVrTsZcxGqNbQ_CDTzJWc5CbBg4BlbLWDDzyuvWt0Q,X1sw5zjPY0Avb73Se7FPgCAgVCr4l6NDb4HNtYSYfz0,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Institut Torras i Bages - HOS152,O94kfECJCXLblwxnemlDiqubhDmSBFCDb1ld-jKxoWM,6qj3k1IV2lqMQpaVOLLhCtjamrOP3z4EmMx6N7rPnx0,HOS152,True,HOS152 Institut Torras i Bages,S22,TRANSPORTE PUBLICO,Distrito V,Can Serra,41.366620410395356,2.1015339815355576,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Institut Mercè Rodoreda - HOS147,xqY9SBa3cI05MPC8VnbBtm_1KlIiWYtg9wamzXAp5hI,1fYfeLHodvDiDSASfnCX73QKmBZgYcx-1-rvr8_MUBM,HOS147,True,HOS147 Institut Mercè Rodoreda,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.356224615455446,2.103577932649638,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Institut Europa - HOS146,AinJaftftCaOoVlhkU-BWWub8Y7PPnU6Vf6D9kcSBOc,tKa8WNqUhVthCn71xDIm-eChr824r5DxEJRLaZE5xjU,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Institut Bellvitge-HOS143,0_q1-J9lPbUJuVTK1LqriL5z_E7AlOvMOBoArEObMvw,FvuxX2AKhAbFd-yt6oLa02F2xrW-Ec8lSZ3soKbV4C8,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Institut Can Vilumara-HOS153,RaUvzmUo615Lw-JN_oqS2278Ff9x266lE4GpfBQw1HI,x0dui_fut-sZ3aBHFHAr1p9IiiGA5JoNgVeD3TEzoaQ,HOS153,True,HOS153 Institut Can Vilumara,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.363500222833466,2.10425026804173,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Residencia Els Alps - HOS136,PaG8c6ZPGk1l5EjJWVs8agUZRD-e6J-teBTlxH1AZpg,6081NUs6TC9ojTFKNHRK7r5p-PB85vWepZdPDCKz110,HOS136,True,HOS136 Residencia Els Alps,S22,TRANSPORTE PUBLICO,Distrito I,Sanfeliu,41.36258967284149,2.0954845257125845,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Edificio PUIG - HOS128,BV-0oTJPO2bC6TKDXsasmGBkl8wNLokTR3jEntIpz8s,9Efs1vX6rtbGco4vmBooJpK-iP8RZedxqCzLaBuTyVo,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Ermita de Santa Eulàlia - HOS133,1wwELl69OpUn5GuLGsxVrrUm_FgoCp1oJdsUhx4D_co,0iejh6yo3GvSd5PCtBOuL06j51152QSFxrrI6I1jt54,HOS133,True,HOS133 Ermita de Santa Eulàlia,S22,TRANSPORTE PUBLICO,Distrito VI,Bellvitge,41.351584770026484,2.109927531097601,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Rest. El Repartidor - HOS139,40jAFe7hfJZp7au_r2FQZdL6trpIPi3KELJH01qkPb8,azWB40jY-FCaaL6FgQnei3Bxy7qw3CwbGu7XI7HWZLw,HOS139,True,HOS139 Esc. Rest. El Repartidor,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.361717027688094,2.099708641054257,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Mercat Merca-2 Bellvitge - HOS117,EtIUHCkiv0mQ-HqyAlJ5UhToZpYTI__aDV1OAGHMpCw,wDOA5jR0wHqcO2fhI81iz219_zPz3MJB8BfEdw6u6lA,HOS117,True,HOS117 Mercat Merca-2 Bellvitge,S22,TRANSPORTE PUBLICO,Distrito VI,Bellvitge,41.35100929689533,2.1103918103702894,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Museu Can Riera - HOS127,txF9D6j7ovOhaovPlyVqirU0Xo8I4Cs8Jqvnbfy8PLY,cj__gR0bo-D2KL2ir9WpNEy2Jd2deGio6RWXYovugWY,HOS127,True,HOS127 Museu Can Riera,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36148983352355,2.096930010370743,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
P. M. Gornal - HOS130,wau5yHbsyOLCotYzp0bU4BHybUEee3IeO_gxd_ack6M,yT_JM1xN1d6TrYjGadrXoetDgEbNweisEg8Sf3YqcmQ,HOS130,True,HOS130 P. M. Gornal,S22,TRANSPORTE PUBLICO,Distrito VI,El Gornal,41.36037642431063,2.1186282359595356,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
CGG la Ermita - HOS118,ClkXdU9rseNCOkSXfD8HODG1Axg6V6ZlxMWpm6y9zF0,WcYdaH7OunwlpIemiaL7syt_pipgOpNWB_EkkgzWY_Q,HOS118,True,HOS118 CGG la Ermita,S22,TRANSPORTE PUBLICO,Distrito VI,Bellvitge,41.35291618331664,2.112201583383001,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Museu L'Harmonia - HOS126,W0qKO3at9lka--PKs0y3VSMjrvcnw26msaQm1S1uk1Y,7HeJGZrOGRRUPn_SQ15FJWKdLU8VeyfpZAUxs_DngEk,HOS126,True,HOS126 Museu L'Harmonia,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.360494767375066,2.0976899950289667,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
CGG Provençana - HOS123,opMfszLm2-Zkd7RdAHJvXyVPThJcx7W70u9GdGkwibY,KW3MqH1d1O7JlUWjJC_jofJ09TfIKalmUJyk-iFu2Ko,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
P. M. Centre - HOS115,FKgfJ55pBb8vZA_qPcZ9FkZW5m3OyiTQ1U248-OSJXU,VspY-HYr2Xx13O5_bVO5JyR-FSj5Twe-Hgq0NQ_4rxg,HOS115,True,HOS115 P. M. Centre,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36165499091583,2.096222909095192,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Museu Casa Espanya - HOS125,qZFWGY2CSFs_TnQBNh_1iupqD9b-nny8YjeRXYlvigg,Med8xuDpBhy8h26VMoEWp1XFzD3X6NCoUl8DM4cbQeU,HOS125,True,HOS125 Museu Casa Espanya,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36122859752088,2.097298010370756,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Calzedonia - HOS105,w96WVuiQvJuZHGFR6uPIjN22VcbXHtkvmeGVJIgp0Go,TtsgGys_Wa1XZUcciiB-kJiEp4amAKMlfOL6CEYrgCA,HOS105,True,HOS105 Calzedonia,S22,TRANSPORTE PUBLICO,Distrito III,Granvia Sud,41.35897219392181,2.129535410370654,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
P. M. Fum d'Estampa - HOS110,ar4b5UFaCS-Lo_UXRWfRPq9h2UeGRel-zx8Ly5_schk,J3TpWcq0iwI4q8Pob64RPJJvxX3zcjdjbwd-0OaVbmo,HOS110,True,HOS110 P. M. Fum d'Estampa,S22,TRANSPORTE PUBLICO,Distrito II,Collblanc,41.37526699079505,2.114915610371404,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
Esc. Br. Patufet - HOS099,wUR4pmSRl96dgsKaSVfzcMNFgUaer5VZwDLcbHMKGao,szOYyVAhP5cDTuNO0OHt1F-qw7bJVe6zIzsu45wWqwI,HOS099,True,HOS099 Esc. Br. Patufet,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36258512047963,2.093596369897219,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Br. Garabatos-HOS097,JlpqsC6GBerP9tE4gKwRus0KgXmhus5NNg5pCVK945o,Ru5XS2Kgm6p8i573B-AFJwA9pTMLT2FcT7m_JgXYbxc,HOS097,True,HOS097 Esc. Br. Garabatos,S22,TRANSPORTE PUBLICO,Distrito I,Sant Josep,41.362904800180544,2.1087158257126,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Ramon Muntaner - HOS066,r122K4jtficinK3EUGopFOU-HPhgx5bGLGEcqkJcJSA,SqVeyRWXpjvjnX8qNup6UlTYvFH-8csN7zsPPoz2jsk,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Ca n'Olivé - HOS069,MO-vyYHWg_ENwBTL00joSBVIHokOpjZwqi5O2QgQMvo,hLz0T-niqYNt1Grr2NTQc39kAoMxy6Pdb4gewxYJiqo,HOS069,True,HOS069 Ca n'Olivé,S22,TRANSPORTE PUBLICO,Distrito V,Can Serra,41.360059846996805,2.1015703140999826,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Patufet Sant Jordi - HOS056,fhwFSX6F8l_T4zHOAraNaXO_wxQjgqd5x-qaOZyv0lc,GbjVojSUcYk6ZSsWX0-rNZ0tvbVEUGWHqhh8Zh_Et9c,HOS056,True,HOS056 Esc. Patufet Sant Jordi,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.357714373223935,2.1027371257123595,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Br. Nova Fortuny - HOS096,xP1oKZ6Tud7VY3o8A5HKjIiPLclJqBKaz9vrqE-0GLI,9V5NY_9VHRqXL9cKVV88BZM36Y1q84WhzVUMp7y0q1g,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Esc. Sant Josep - El Pi - HOS067,aRTTNXphVC4pKXCoRtnzWtamhAYrImiW2dM1BhJ3VJk,SOjo7rPKAPvkxNidko2vbqTQeI9aA-GS9nrbdIFhCxU,HOS067,True,HOS067 Esc. Sant Josep - El Pi,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36486721473454,2.109263741054419,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Pau Sans - HOS058,FRMBwICMipgc3xHwvEc4SZBuU2_-3IdeUNQAb0MWrv4,2mtAOqG4eFOaIoBXEHLppjw67P_VFTwdDFMHN-tjsqU,HOS058,True,HOS058 Esc. Pau Sans,S22,TRANSPORTE PUBLICO,Distrito I,Sant Josep,41.36229332110509,2.1109706833834316,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Palauet Can Buxeres - HOS068,qyOuA1_EHP5laR9YoGz_f7RYVQRqxPJqsnXQlURJ6tU,PP6tnSpmacWXfHgLbYNUR95T_HcyYbQ4xG2-zLHX9Bo,HOS068,True,HOS068 Palauet Can Buxeres,S22,TRANSPORTE PUBLICO,Distrito I,Sanfeliu,41.36502927518359,2.096159439206368,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Puig i Gairalt - HOS064,6XkESrHcZBb6Lxb2lb2tTg4aPduNO2GRDhtCdFtpODY,tA_tFyp2X6Qu2OtGcgWe1V1sS1nsfb4yyGAM-staSNs,HOS064,True,HOS064 Esc. Puig i Gairalt,S22,TRANSPORTE PUBLICO,Distrito V,Pubilla Cases,41.37564228295669,2.1068291968777477,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
Esc. Prat de la Manta - HOS063,OZw_4PIlGmaXS4ekYI4a8S1GE5lYhLO-0iW028nM8W0,U6p40NW501qbsT96zvQIVShrLNkTvzuzNpseOs3eAbw,HOS063,True,HOS063 Esc. Prat de la Manta,S22,TRANSPORTE PUBLICO,Distrito III,Santa Eulàlia,41.359986821232674,2.127480352699837,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Pau Vila - HOS059,e_bFfghfsFULGXfx3SYWrUqXgUPQTWBlxmDCHxe6_-M,ELknAc5q3uIeONRun9lhvV_SFqmUfy04Gp5jY2FW4XY,HOS059,True,HOS059 Esc. Pau Vila,S22,TRANSPORTE PUBLICO,Distrito I,Sant Josep,41.36900952390226,2.110467354205632,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Ca n'Arús - HOS070,rtP479UxSMafSQ9Y2ScBiqUWBAB49eEutggtiUSxY8k,x4Acxcn7pVqCVI6PUdKbF96HN8Ci9PQWDEvn17lcEfM,HOS070,True,HOS070 Ca n'Arús,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.358752748430774,2.1020539220162515,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Josep Janes - HOS047,weRkqBmD0w2vDy8I4L3yGtvGBYoPn4G3r4jg6IXGZqs,MqhhNBH7lMMM6bXpkVhJHPDCnkh9ZSlnpPLZVkV-y1w,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Esc. Màrius Torres - HOS052,iBWGEc_U5rXlaz0XisrfEfAHiOKMYNiy5Zz9iPotf3g,0T5ivTt1DhoqpMWS34AcnnceEeWbcHn7d5D3p5RMJqY,HOS052,True,HOS052 Esc. Màrius Torres,S22,TRANSPORTE PUBLICO,Distrito II,Collblanc,41.37586603668318,2.115805373586468,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. M. d'E. de Bellvitge - HOS051,BhBJV-5dOwTfD8xcFN3WUuO4arr-_ZIPaWygarP8tcc,OiIxG4dGqolHDB7e0z2LiHXibrDLPWZQ8kThYtlXcfg,HOS051,True,HOS051 Esc. M. d'E. de Bellvitge,S22,TRANSPORTE PUBLICO,Distrito VI,Bellvitge,41.351694439701106,2.107701754547507,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Gornal - HOS044,rWMZkZa1mJ47-aZq4uwt4-Uev9UNwjAZvyTyZlJhyhM,MQeULeTINt96pUHGP3FWYfz7WQ1IeUO2FDdAl1VF6TE,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Esc. La Marina - HOS049,pgOCOi3SDkmcd4jGe1F7pQwIJTEmQf-ZZQP-CYlxH9E,q9P5Vv5_x-no696bCfLSJ9FINo2K3aQoe_Cb3iOnhzE,HOS049,True,HOS049 Esc. La Marina,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.35352359044607,2.1090857857292793,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Joaquim Ruyra - HOS046,COINlvOVgEJSvetVBSBFVNuWxCR2oYn9E8ltnEnXNlw,qhGxemyD908Pvlyr_9gnTo5yu3pmF-aIfJIVobquOIo,HOS046,True,HOS046 Esc. Joaquim Ruyra,S22,TRANSPORTE PUBLICO,Distrito II,Collblanc,41.37625989224369,2.111209236896805,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
A. B. B. S. - Dte. VI - HOS027,_9JmN5i5tZvjS01kz3pYalGtujyKMULypWeh5ajVwSU,wCkwZ2fuwBr6t6KvYagCWwUM0R9k9nV4gY7DKpcbIYQ,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Esc. Bernat Metge - HOS040,xRw3lbd6C7ItX4TTYktGCvvok3JVS7O_5ekQQCBGXTg,NEoUpDAdlVtEKGqoganfc5UfqjVzKh8NmoVEzveCx-c,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Esc. Busquets i Punset - HOS038,KPaDD4R9mP6Z5TQBBWEa7_9EJrm4GYsBLXxEgRWocKE,dkQyS6OylpZN1trdWL-lgXtsAKME6CBeVUJG1prZnVo,HOS038,True,HOS038 Esc. Busquets i Punset,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36310548113534,2.0966734257125696,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Dipòsit Parc de la serp - HOS037,HhUpyKrX9UboVQ0_bXC-yFj0_aRrXn1SH_fUjIedj14,kxjxFVqlZx2uWpxNILJAfQGNDfEJS5zq_8kp3zTxBOI,HOS037,True,HOS037 Dipòsit Parc de la serp,S22,TRANSPORTE PUBLICO,Distrito I,Sant Josep,41.36198726423529,2.109137281535389,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
C. M. Ana Díaz Rico - HOS023,HXT67TKmToyD44BEjlQUB1NPMOktCDs6oQQQAuoaE_M,i05V_TfmREH9FvIHcvTWbqczJM2WcUOT11SxXXSTWKk,HOS023,True,HOS023 C. M. Ana Díaz Rico,S22,TRANSPORTE PUBLICO,Distrito IV,Les Planes,41.36780316660146,2.110279383383685,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Esc. Ausias March - HOS039,EgLCWY6NMyRhM_J_Vu1uY76UgSSZAIYaW5iXEjjotEI,xpdUjTQFEsxcs3KP3LYwwOlaA_NcAoDc2-HwvUyeLto,HOS039,True,HOS039 Esc. Ausias March,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36326127587289,2.0938688815354225,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Area de Benestar social-HOS028,ehvk4rMwv-5SINU7pdU6h73KHNpHPeOW5grmSBZThl0,gs3QbC10dbGnq98sgJll8ua-pZ0nxm0Oq9PGBklR66E,HOS028,True,HOS028 Area de Benestar social,S22,TRANSPORTE PUBLICO,Distrito I,Sant Josep,41.36417206184624,2.110217784271812,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Regidoria Districte I - HOS033,qOOl2BaLeZQHIJOWQ_ydfzmrYirRiCs2ItEcLEGl73E,-8ndsfD68RJqa-MRdlTLBREAhxmItkfUlzjvUHWY510,HOS033,True,HOS033 Regidoria Districte I,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36168453454276,2.1011643565642597,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
CGG Santa Eulalia - HOS015,oo9Nx4slZ9rfLppb1LvKu2Z-LDjuz58dWoSnZxeurL8,nfVl0KQfWJURG9ntuJH37Psefm-gkTF36K3e62NKn7c,,False,,S22,TRANSPORTE PUBLICO,,,,,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_HOS; MISSING_COORDS; BUILDING_NOT_FOUND; MISSING_DISTRICT; MISSING_NEIGHBORHOOD; NO_DATA,
Torre Barrina - HOS024,vHG8K8jk-UEZF3aDquB-qbe8cp-AVKINAMatYQXuv3M,8v6cPsbBbFTSoYNftxoH4INdfacTOYBTH0194ntQoXw,HOS024,True,HOS024 Torre Barrina,S22,TRANSPORTE PUBLICO,Distrito II,Collblanc,41.37545179029178,2.117481366194221,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Aj L'H-Ed. Girona - HOS003,ZKkrlp_w8k56MZmK0fwguyJPj5SxPJ65ISM93FnMV9c,2e6SHC8CSB5nmY6g7CrDDaVrvGPdp0BduaRNBYqCkM8,HOS003,True,HOS003 Aj L'H-Ed. Girona,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36179764658288,2.1034192312847493,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
Aj L'H-Ed. Migdia - HOS002,iSYlksb7ygeK_Vqv2b4I4qtY2KPOya_EwcfgdDYGPKw,ibwVdaBXwR0vyA-BRN_wc0KxnEN0L7Kr613W5BBeniA,HOS002,True,HOS002 Aj L'H-Ed. Migdia,S22,TRANSPORTE PUBLICO,Distrito I,Centre,41.36100588320447,2.0961394124993054,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
